1.0,0.9,-0.9,-0.4
1.31578947368421,0.9,-0.9,-0.4
1.75438596491228,0.9,-0.9,-0.4
2.32558139534884,0.9,-0.9,-0.4
3.03030303030303,0.9,-0.9,-0.4
4.0,0.9,-0.9,-0.4
5.35714285714286,0.9,-0.9,-0.4
6.97674418604651,0.9,-0.9,-0.4
9.375,0.9,-0.9,-0.4
12.5,0.9,-0.9,-0.4
16.6666666666667,0.9,-0.9,-0.4
21.4285714285714,0.9,-0.9,-0.4
28.5714285714286,0.9,-0.9,-0.4
37.5,0.9,-0.9,-0.4
50.0,0.9,-0.9,-0.4
66.6666666666667,0.9,-0.9,-0.4
87.5,0.9,-0.9,-0.4
116.666666666667,0.9,-0.9,-0.4
150.0,0.9,-0.9,-0.4
200.0,0.9,-0.9,-0.4
1.0,0.9,-0.9,-0.3
1.31578947368421,0.9,-0.9,-0.3
1.75438596491228,0.9,-0.9,-0.3
2.32558139534884,0.9,-0.9,-0.3
3.03030303030303,0.9,-0.9,-0.3
4.0,0.9,-0.9,-0.3
5.35714285714286,0.9,-0.9,-0.3
6.97674418604651,0.9,-0.9,-0.3
9.375,0.9,-0.9,-0.3
12.5,0.9,-0.9,-0.3
16.6666666666667,0.9,-0.9,-0.3
21.4285714285714,0.9,-0.9,-0.3
28.5714285714286,0.9,-0.9,-0.3
37.5,0.9,-0.9,-0.3
50.0,0.9,-0.9,-0.3
66.6666666666667,0.9,-0.9,-0.3
87.5,0.9,-0.9,-0.3
116.666666666667,0.9,-0.9,-0.3
150.0,0.9,-0.9,-0.3
200.0,0.9,-0.9,-0.3
1.0,0.9,-0.9,-0.2
1.31578947368421,0.9,-0.9,-0.2
1.75438596491228,0.9,-0.9,-0.2
2.32558139534884,0.9,-0.9,-0.2
3.03030303030303,0.9,-0.9,-0.2
4.0,0.9,-0.9,-0.2
5.35714285714286,0.9,-0.9,-0.2
6.97674418604651,0.9,-0.9,-0.2
9.375,0.9,-0.9,-0.2
12.5,0.9,-0.9,-0.2
16.6666666666667,0.9,-0.9,-0.2
21.4285714285714,0.9,-0.9,-0.2
28.5714285714286,0.9,-0.9,-0.2
37.5,0.9,-0.9,-0.2
50.0,0.9,-0.9,-0.2
66.6666666666667,0.9,-0.9,-0.2
87.5,0.9,-0.9,-0.2
116.666666666667,0.9,-0.9,-0.2
150.0,0.9,-0.9,-0.2
200.0,0.9,-0.9,-0.2
1.0,0.9,-0.9,-0.1
1.31578947368421,0.9,-0.9,-0.1
1.75438596491228,0.9,-0.9,-0.1
2.32558139534884,0.9,-0.9,-0.1
3.03030303030303,0.9,-0.9,-0.1
4.0,0.9,-0.9,-0.1
5.35714285714286,0.9,-0.9,-0.1
6.97674418604651,0.9,-0.9,-0.1
9.375,0.9,-0.9,-0.1
12.5,0.9,-0.9,-0.1
16.6666666666667,0.9,-0.9,-0.1
21.4285714285714,0.9,-0.9,-0.1
28.5714285714286,0.9,-0.9,-0.1
37.5,0.9,-0.9,-0.1
50.0,0.9,-0.9,-0.1
66.6666666666667,0.9,-0.9,-0.1
87.5,0.9,-0.9,-0.1
116.666666666667,0.9,-0.9,-0.1
150.0,0.9,-0.9,-0.1
200.0,0.9,-0.9,-0.1
1.0,0.9,-0.9,0.0
1.31578947368421,0.9,-0.9,0.0
1.75438596491228,0.9,-0.9,0.0
2.32558139534884,0.9,-0.9,0.0
3.03030303030303,0.9,-0.9,0.0
4.0,0.9,-0.9,0.0
5.35714285714286,0.9,-0.9,0.0
6.97674418604651,0.9,-0.9,0.0
9.375,0.9,-0.9,0.0
12.5,0.9,-0.9,0.0
16.6666666666667,0.9,-0.9,0.0
21.4285714285714,0.9,-0.9,0.0
28.5714285714286,0.9,-0.9,0.0
37.5,0.9,-0.9,0.0
50.0,0.9,-0.9,0.0
66.6666666666667,0.9,-0.9,0.0
87.5,0.9,-0.9,0.0
116.666666666667,0.9,-0.9,0.0
150.0,0.9,-0.9,0.0
200.0,0.9,-0.9,0.0
1.0,0.9,-0.9,0.1
1.31578947368421,0.9,-0.9,0.1
1.75438596491228,0.9,-0.9,0.1
2.32558139534884,0.9,-0.9,0.1
3.03030303030303,0.9,-0.9,0.1
4.0,0.9,-0.9,0.1
5.35714285714286,0.9,-0.9,0.1
6.97674418604651,0.9,-0.9,0.1
9.375,0.9,-0.9,0.1
12.5,0.9,-0.9,0.1
16.6666666666667,0.9,-0.9,0.1
21.4285714285714,0.9,-0.9,0.1
28.5714285714286,0.9,-0.9,0.1
37.5,0.9,-0.9,0.1
50.0,0.9,-0.9,0.1
66.6666666666667,0.9,-0.9,0.1
87.5,0.9,-0.9,0.1
116.666666666667,0.9,-0.9,0.1
150.0,0.9,-0.9,0.1
200.0,0.9,-0.9,0.1
1.0,0.9,-0.9,0.2
1.31578947368421,0.9,-0.9,0.2
1.75438596491228,0.9,-0.9,0.2
2.32558139534884,0.9,-0.9,0.2
3.03030303030303,0.9,-0.9,0.2
4.0,0.9,-0.9,0.2
5.35714285714286,0.9,-0.9,0.2
6.97674418604651,0.9,-0.9,0.2
9.375,0.9,-0.9,0.2
12.5,0.9,-0.9,0.2
16.6666666666667,0.9,-0.9,0.2
21.4285714285714,0.9,-0.9,0.2
28.5714285714286,0.9,-0.9,0.2
37.5,0.9,-0.9,0.2
50.0,0.9,-0.9,0.2
66.6666666666667,0.9,-0.9,0.2
87.5,0.9,-0.9,0.2
116.666666666667,0.9,-0.9,0.2
150.0,0.9,-0.9,0.2
200.0,0.9,-0.9,0.2
1.0,0.9,-0.9,0.3
1.31578947368421,0.9,-0.9,0.3
1.75438596491228,0.9,-0.9,0.3
2.32558139534884,0.9,-0.9,0.3
3.03030303030303,0.9,-0.9,0.3
4.0,0.9,-0.9,0.3
5.35714285714286,0.9,-0.9,0.3
6.97674418604651,0.9,-0.9,0.3
9.375,0.9,-0.9,0.3
12.5,0.9,-0.9,0.3
16.6666666666667,0.9,-0.9,0.3
21.4285714285714,0.9,-0.9,0.3
28.5714285714286,0.9,-0.9,0.3
37.5,0.9,-0.9,0.3
50.0,0.9,-0.9,0.3
66.6666666666667,0.9,-0.9,0.3
87.5,0.9,-0.9,0.3
116.666666666667,0.9,-0.9,0.3
150.0,0.9,-0.9,0.3
200.0,0.9,-0.9,0.3
1.0,0.9,-0.9,0.4
1.31578947368421,0.9,-0.9,0.4
1.75438596491228,0.9,-0.9,0.4
2.32558139534884,0.9,-0.9,0.4
3.03030303030303,0.9,-0.9,0.4
4.0,0.9,-0.9,0.4
5.35714285714286,0.9,-0.9,0.4
6.97674418604651,0.9,-0.9,0.4
9.375,0.9,-0.9,0.4
12.5,0.9,-0.9,0.4
16.6666666666667,0.9,-0.9,0.4
21.4285714285714,0.9,-0.9,0.4
28.5714285714286,0.9,-0.9,0.4
37.5,0.9,-0.9,0.4
50.0,0.9,-0.9,0.4
66.6666666666667,0.9,-0.9,0.4
87.5,0.9,-0.9,0.4
116.666666666667,0.9,-0.9,0.4
150.0,0.9,-0.9,0.4
200.0,0.9,-0.9,0.4
1.0,0.9,-0.8,-0.5
1.31578947368421,0.9,-0.8,-0.5
1.75438596491228,0.9,-0.8,-0.5
2.32558139534884,0.9,-0.8,-0.5
3.03030303030303,0.9,-0.8,-0.5
4.0,0.9,-0.8,-0.5
5.35714285714286,0.9,-0.8,-0.5
6.97674418604651,0.9,-0.8,-0.5
9.375,0.9,-0.8,-0.5
12.5,0.9,-0.8,-0.5
16.6666666666667,0.9,-0.8,-0.5
21.4285714285714,0.9,-0.8,-0.5
28.5714285714286,0.9,-0.8,-0.5
37.5,0.9,-0.8,-0.5
50.0,0.9,-0.8,-0.5
66.6666666666667,0.9,-0.8,-0.5
87.5,0.9,-0.8,-0.5
116.666666666667,0.9,-0.8,-0.5
150.0,0.9,-0.8,-0.5
200.0,0.9,-0.8,-0.5
1.0,0.9,-0.8,-0.4
1.31578947368421,0.9,-0.8,-0.4
1.75438596491228,0.9,-0.8,-0.4
2.32558139534884,0.9,-0.8,-0.4
3.03030303030303,0.9,-0.8,-0.4
4.0,0.9,-0.8,-0.4
5.35714285714286,0.9,-0.8,-0.4
6.97674418604651,0.9,-0.8,-0.4
9.375,0.9,-0.8,-0.4
12.5,0.9,-0.8,-0.4
16.6666666666667,0.9,-0.8,-0.4
21.4285714285714,0.9,-0.8,-0.4
28.5714285714286,0.9,-0.8,-0.4
37.5,0.9,-0.8,-0.4
50.0,0.9,-0.8,-0.4
66.6666666666667,0.9,-0.8,-0.4
87.5,0.9,-0.8,-0.4
116.666666666667,0.9,-0.8,-0.4
150.0,0.9,-0.8,-0.4
200.0,0.9,-0.8,-0.4
1.0,0.9,-0.8,-0.3
1.31578947368421,0.9,-0.8,-0.3
1.75438596491228,0.9,-0.8,-0.3
2.32558139534884,0.9,-0.8,-0.3
3.03030303030303,0.9,-0.8,-0.3
4.0,0.9,-0.8,-0.3
5.35714285714286,0.9,-0.8,-0.3
6.97674418604651,0.9,-0.8,-0.3
9.375,0.9,-0.8,-0.3
12.5,0.9,-0.8,-0.3
16.6666666666667,0.9,-0.8,-0.3
21.4285714285714,0.9,-0.8,-0.3
28.5714285714286,0.9,-0.8,-0.3
37.5,0.9,-0.8,-0.3
50.0,0.9,-0.8,-0.3
66.6666666666667,0.9,-0.8,-0.3
87.5,0.9,-0.8,-0.3
116.666666666667,0.9,-0.8,-0.3
150.0,0.9,-0.8,-0.3
200.0,0.9,-0.8,-0.3
1.0,0.9,-0.8,-0.2
1.31578947368421,0.9,-0.8,-0.2
1.75438596491228,0.9,-0.8,-0.2
2.32558139534884,0.9,-0.8,-0.2
3.03030303030303,0.9,-0.8,-0.2
4.0,0.9,-0.8,-0.2
5.35714285714286,0.9,-0.8,-0.2
6.97674418604651,0.9,-0.8,-0.2
9.375,0.9,-0.8,-0.2
12.5,0.9,-0.8,-0.2
16.6666666666667,0.9,-0.8,-0.2
21.4285714285714,0.9,-0.8,-0.2
28.5714285714286,0.9,-0.8,-0.2
37.5,0.9,-0.8,-0.2
50.0,0.9,-0.8,-0.2
66.6666666666667,0.9,-0.8,-0.2
87.5,0.9,-0.8,-0.2
116.666666666667,0.9,-0.8,-0.2
150.0,0.9,-0.8,-0.2
200.0,0.9,-0.8,-0.2
1.0,0.9,-0.8,-0.1
1.31578947368421,0.9,-0.8,-0.1
1.75438596491228,0.9,-0.8,-0.1
2.32558139534884,0.9,-0.8,-0.1
3.03030303030303,0.9,-0.8,-0.1
4.0,0.9,-0.8,-0.1
5.35714285714286,0.9,-0.8,-0.1
6.97674418604651,0.9,-0.8,-0.1
9.375,0.9,-0.8,-0.1
12.5,0.9,-0.8,-0.1
16.6666666666667,0.9,-0.8,-0.1
21.4285714285714,0.9,-0.8,-0.1
28.5714285714286,0.9,-0.8,-0.1
37.5,0.9,-0.8,-0.1
50.0,0.9,-0.8,-0.1
